,post_id,date,count
9168,6570,2023-11-19,5
9169,6570,2023-11-26,13
9170,6570,2023-12-03,2
9171,6570,2023-12-10,1
9172,6570,2023-12-17,2
9173,6570,2023-12-24,6
9174,6570,2023-12-31,5
9175,6570,2024-01-14,1
9176,6570,2024-01-21,2
9177,6570,2024-01-28,1
9178,6570,2024-02-04,3
9179,6570,2024-02-11,3
9180,6570,2024-02-18,1
9181,6570,2024-02-25,2
9182,6570,2024-03-03,2
9183,6597,2021-07-11,4
9184,6597,2021-07-18,10
9185,6597,2021-07-25,6
9186,6597,2021-08-01,5
9187,6597,2021-08-08,11
9188,6597,2021-08-15,17
9189,6597,2021-08-22,16
9190,6597,2021-08-29,18
9191,6597,2021-09-05,22
9192,6597,2021-09-12,20
9193,6597,2021-09-19,39
9194,6597,2021-09-26,32
9195,6597,2021-10-03,39
9196,6597,2021-10-10,74
9197,6597,2021-10-17,82
9198,6597,2021-10-24,97
9199,6597,2021-10-31,81
9200,6597,2021-11-07,83
9201,6597,2021-11-14,66
9202,6597,2021-11-21,81
9203,6597,2021-11-28,82
9204,6597,2021-12-05,65
9205,6597,2021-12-12,59
9206,6597,2021-12-19,55
9207,6597,2021-12-26,56
9208,6597,2022-01-02,70
9209,6597,2022-01-09,42
9210,6597,2022-01-16,70
9211,6597,2022-01-23,78
9212,6597,2022-01-30,68
9213,6597,2022-02-06,83
9214,6597,2022-02-13,71
9215,6597,2022-02-20,76
9216,6597,2022-02-27,55
9217,6597,2022-03-06,70
9218,6597,2022-03-13,63
9219,6597,2022-03-20,68
9220,6597,2022-03-27,70
9221,6597,2022-04-03,38
9222,6597,2022-04-10,51
9223,6597,2022-04-17,54
9224,6597,2022-04-24,61
9225,6597,2022-05-01,67
9226,6597,2022-05-08,64
9227,6597,2022-05-15,51
9228,6597,2022-05-22,62
9229,6597,2022-05-29,42
9230,6597,2022-06-05,72
9231,6597,2022-06-12,58
9232,6597,2022-06-19,52
9233,6597,2022-06-26,40
9234,6597,2022-07-03,64
9235,6597,2022-07-10,46
9236,6597,2022-07-17,56
9237,6597,2022-07-24,28
9238,6597,2022-07-31,33
9239,6597,2022-08-07,41
9240,6597,2022-08-14,42
9241,6597,2022-08-21,38
9242,6597,2022-08-28,41
9243,6597,2022-09-04,33
9244,6597,2022-09-11,53
9245,6597,2022-09-18,53
9246,6597,2022-09-25,41
9247,6597,2022-10-02,50
9248,6597,2022-10-09,47
9249,6597,2022-10-16,42
9250,6597,2022-10-23,62
9251,6597,2022-10-30,36
9252,6597,2022-11-06,43
9253,6597,2022-11-13,43
9254,6597,2022-11-20,59
9255,6597,2022-11-27,54
9256,6597,2022-12-04,53
9257,6597,2022-12-11,35
9258,6597,2022-12-18,41
9259,6597,2022-12-25,29
9260,6597,2023-01-01,45
9261,6597,2023-01-08,46
9262,6597,2023-01-15,60
9263,6597,2023-01-22,57
9264,6597,2023-01-29,29
9265,6597,2023-02-05,47
9266,6597,2023-02-12,38
9267,6597,2023-02-19,46
9268,6597,2023-02-26,65
9269,6597,2023-03-05,41
9270,6597,2023-03-12,57
9271,6597,2023-03-19,59
9272,6597,2023-03-26,37
9273,6597,2023-04-02,43
9274,6597,2023-04-09,35
9275,6597,2023-04-16,40
9276,6597,2023-04-23,36
9277,6597,2023-04-30,37
9278,6597,2023-05-07,43
9279,6597,2023-05-14,34
9280,6597,2023-05-21,30
9281,6597,2023-05-28,37
9282,6597,2023-06-04,26
9283,6597,2023-06-11,36
9284,6597,2023-06-18,41
9285,6597,2023-06-25,34
9286,6597,2023-07-02,24
9287,6597,2023-07-09,26
9288,6597,2023-07-16,35
9289,6597,2023-07-23,20
9290,6597,2023-07-30,32
9291,6597,2023-08-06,32
9292,6597,2023-08-13,30
9293,6597,2023-08-20,32
9294,6597,2023-08-27,36
9295,6597,2023-09-03,27
9296,6597,2023-09-10,33
9297,6597,2023-09-17,42
9298,6597,2023-09-24,34
9299,6597,2023-10-01,30
9300,6597,2023-10-08,22
9301,6597,2023-10-15,20
9302,6597,2023-10-22,26
9303,6597,2023-10-29,26
9304,6597,2023-11-05,32
9305,6597,2023-11-12,42
9306,6597,2023-11-19,27
9307,6597,2023-11-26,23
9308,6597,2023-12-03,21
9309,6597,2023-12-10,24
9310,6597,2023-12-17,25
9311,6597,2023-12-24,19
9312,6597,2023-12-31,36
9313,6597,2024-01-07,26
9314,6597,2024-01-14,21
9315,6597,2024-01-21,24
9316,6597,2024-01-28,19
9317,6597,2024-02-04,27
9318,6597,2024-02-11,14
9319,6597,2024-02-18,33
9320,6597,2024-02-25,23
9321,6597,2024-03-03,3
9322,6771,2021-07-25,7
9323,6771,2021-08-01,2
9324,6771,2021-08-08,4
9325,6771,2021-08-15,5
9326,6771,2021-08-22,3
9327,6771,2021-08-29,6
9328,6771,2021-09-05,2
9329,6771,2021-09-12,4
9330,6771,2021-09-19,6
9331,6771,2021-09-26,5
9332,6771,2021-10-03,3
9333,6771,2021-10-10,5
9334,6771,2021-10-17,6
9335,6771,2021-10-24,4
9336,6771,2021-10-31,3
9337,6771,2021-11-07,3
9338,6771,2021-11-14,12
9339,6771,2021-11-21,6
9340,6771,2021-11-28,11
9341,6771,2021-12-05,12
9342,6771,2021-12-12,17
9343,6771,2021-12-19,10
9344,6771,2021-12-26,21
9345,6771,2022-01-02,23
9346,6771,2022-01-09,31
9347,6771,2022-01-16,34
9348,6771,2022-01-23,31
9349,6771,2022-01-30,23
9350,6771,2022-02-06,51
9351,6771,2022-02-13,34
9352,6771,2022-02-20,32
9353,6771,2022-02-27,37
9354,6771,2022-03-06,20
9355,6771,2022-03-13,46
9356,6771,2022-03-20,32
9357,6771,2022-03-27,29
9358,6771,2022-04-03,28
9359,6771,2022-04-10,26
9360,6771,2022-04-17,51
9361,6771,2022-04-24,39
9362,6771,2022-05-01,31
9363,6771,2022-05-08,38
9364,6771,2022-05-15,54
9365,6771,2022-05-22,46
9366,6771,2022-05-29,43
9367,6771,2022-06-05,40
9368,6771,2022-06-12,35
9369,6771,2022-06-19,20
9370,6771,2022-06-26,25
9371,6771,2022-07-03,18
9372,6771,2022-07-10,25
9373,6771,2022-07-17,20
9374,6771,2022-07-24,28
9375,6771,2022-07-31,33
9376,6771,2022-08-07,17
9377,6771,2022-08-14,28
9378,6771,2022-08-21,35
9379,6771,2022-08-28,27
9380,6771,2022-09-04,19
9381,6771,2022-09-11,21
9382,6771,2022-09-18,30
9383,6771,2022-09-25,38
9384,6771,2022-10-02,26
9385,6771,2022-10-09,38
9386,6771,2022-10-16,44
9387,6771,2022-10-23,39
9388,6771,2022-10-30,41
9389,6771,2022-11-06,34
9390,6771,2022-11-13,30
9391,6771,2022-11-20,46
9392,6771,2022-11-27,41
9393,6771,2022-12-04,29
9394,6771,2022-12-11,35
9395,6771,2022-12-18,52
9396,6771,2022-12-25,23
9397,6771,2023-01-01,50
9398,6771,2023-01-08,35
9399,6771,2023-01-15,41
9400,6771,2023-01-22,33
9401,6771,2023-01-29,32
9402,6771,2023-02-05,25
9403,6771,2023-02-12,36
9404,6771,2023-02-19,50
9405,6771,2023-02-26,32
9406,6771,2023-03-05,26
9407,6771,2023-03-12,27
9408,6771,2023-03-19,41
9409,6771,2023-03-26,48
9410,6771,2023-04-02,40
9411,6771,2023-04-09,35
9412,6771,2023-04-16,44
9413,6771,2023-04-23,31
9414,6771,2023-04-30,29
9415,6771,2023-05-07,39
9416,6771,2023-05-14,41
9417,6771,2023-05-21,43
9418,6771,2023-05-28,44
9419,6771,2023-06-04,49
9420,6771,2023-06-11,36
9421,6771,2023-06-18,44
9422,6771,2023-06-25,26
9423,6771,2023-07-02,32
9424,6771,2023-07-09,42
9425,6771,2023-07-16,35
9426,6771,2023-07-23,36
9427,6771,2023-07-30,42
9428,6771,2023-08-06,26
9429,6771,2023-08-13,24
9430,6771,2023-08-20,23
9431,6771,2023-08-27,17
9432,6771,2023-09-03,34
9433,6771,2023-09-10,25
9434,6771,2023-09-17,22
9435,6771,2023-09-24,14
9436,6771,2023-10-01,20
9437,6771,2023-10-08,16
9438,6771,2023-10-15,15
9439,6771,2023-10-22,10
9440,6771,2023-10-29,8
9441,6771,2023-11-05,28
9442,6771,2023-11-12,32
9443,6771,2023-11-19,12
9444,6771,2023-11-26,7
9445,6771,2023-12-03,3
9446,6771,2023-12-10,20
9447,6771,2023-12-17,17
9448,6771,2023-12-24,21
9449,6771,2023-12-31,8
9450,6771,2024-01-07,6
9451,6771,2024-01-14,8
9452,6771,2024-01-21,4
9453,6771,2024-01-28,3
9454,6771,2024-02-04,5
9455,6771,2024-02-11,2
9456,6771,2024-02-18,7
9457,6771,2024-02-25,6
9458,6771,2024-03-03,2
9459,6886,2021-07-25,1
9460,6886,2021-08-01,5
9461,6886,2021-08-08,2
9462,6886,2021-08-15,4
9463,6886,2021-08-22,1
9464,6886,2021-09-05,1
9465,6886,2021-09-12,2
9466,6886,2021-09-19,1
9467,6886,2021-10-03,1
9468,6886,2021-10-10,1
9469,6886,2021-10-24,1
9470,6886,2021-10-31,2
9471,6886,2021-11-07,3
9472,6886,2021-11-14,1
9473,6886,2021-11-21,1
9474,6886,2021-12-05,3
9475,6886,2021-12-19,4
9476,6886,2021-12-26,1
9477,6886,2022-01-16,5
9478,6886,2022-01-23,2
9479,6886,2022-01-30,2
9480,6886,2022-02-06,4
9481,6886,2022-02-13,2
9482,6886,2022-02-20,4
9483,6886,2022-02-27,3
9484,6886,2022-03-06,1
9485,6886,2022-03-20,2
9486,6886,2022-03-27,1
9487,6886,2022-04-03,2
9488,6886,2022-04-10,1
9489,6886,2022-04-17,1
9490,6886,2022-05-01,1
9491,6886,2022-05-22,1
9492,6886,2022-05-29,1
9493,6886,2022-06-05,2
9494,6886,2022-06-19,1
9495,6886,2022-06-26,4
9496,6886,2022-07-03,1
9497,6886,2022-07-10,1
9498,6886,2022-08-07,3
9499,6886,2022-08-14,1
9500,6886,2022-08-21,1
9501,6886,2022-09-11,3
9502,6886,2022-09-18,1
9503,6886,2022-09-25,2
9504,6886,2022-10-02,1
9505,6886,2022-10-09,2
9506,6886,2022-10-16,4
9507,6886,2022-10-30,2
9508,6886,2022-11-06,1
9509,6886,2022-11-13,1
9510,6886,2022-11-20,1
9511,6886,2022-11-27,2
9512,6886,2022-12-11,1
9513,6886,2022-12-18,4
9514,6886,2022-12-25,3
9515,6886,2023-01-01,2
9516,6886,2023-01-08,2
9517,6886,2023-01-15,4
9518,6886,2023-01-22,4
9519,6886,2023-01-29,4
9520,6886,2023-02-05,4
9521,6886,2023-02-12,5
9522,6886,2023-02-19,6
9523,6886,2023-02-26,1
9524,6886,2023-03-05,2
9525,6886,2023-03-12,2
9526,6886,2023-03-19,6
9527,6886,2023-03-26,3
9528,6886,2023-04-02,1
9529,6886,2023-04-09,5
9530,6886,2023-04-16,1
9531,6886,2023-05-07,1
9532,6886,2023-05-14,9
9533,6886,2023-05-21,1
9534,6886,2023-05-28,2
9535,6886,2023-06-04,3
9536,6886,2023-06-11,2
9537,6886,2023-06-25,1
9538,6886,2023-07-02,1
9539,6886,2023-07-09,1
9540,6886,2023-07-16,1
9541,6886,2023-07-30,2
9542,6886,2023-08-06,1
9543,6886,2023-08-13,1
9544,6886,2023-08-20,1
9545,6886,2023-09-17,1
9546,6886,2023-10-08,2
9547,6886,2023-10-15,1
9548,6886,2023-10-22,1
9549,6886,2023-11-26,1
9550,6886,2023-12-17,1
9551,6886,2023-12-24,1
9552,6886,2023-12-31,2
9553,6886,2024-01-14,1
9554,6886,2024-02-04,1
9555,6886,2024-02-25,2
9556,6914,2021-08-01,6
9557,6914,2021-08-08,8
9558,6914,2021-08-15,5
9559,6914,2021-08-22,4
9560,6914,2021-08-29,6
9561,6914,2021-09-05,8
9562,6914,2021-09-12,9
9563,6914,2021-09-19,8
9564,6914,2021-09-26,15
9565,6914,2021-10-03,7
9566,6914,2021-10-10,6
9567,6914,2021-10-17,9
9568,6914,2021-10-24,5
9569,6914,2021-10-31,5
9570,6914,2021-11-07,3
9571,6914,2021-11-14,9
9572,6914,2021-11-21,7
9573,6914,2021-11-28,5
9574,6914,2021-12-05,2
9575,6914,2021-12-12,8
9576,6914,2021-12-19,7
9577,6914,2021-12-26,5
9578,6914,2022-01-02,9
9579,6914,2022-01-09,5
9580,6914,2022-01-16,7
9581,6914,2022-01-23,8
9582,6914,2022-01-30,10
9583,6914,2022-02-06,7
9584,6914,2022-02-13,10
9585,6914,2022-02-20,11
9586,6914,2022-02-27,12
9587,6914,2022-03-06,11
9588,6914,2022-03-13,6
9589,6914,2022-03-20,14
9590,6914,2022-03-27,7
9591,6914,2022-04-03,6
9592,6914,2022-04-10,7
9593,6914,2022-04-17,4
9594,6914,2022-04-24,9
9595,6914,2022-05-01,8
9596,6914,2022-05-08,8
9597,6914,2022-05-15,1
9598,6914,2022-05-22,4
9599,6914,2022-05-29,4
9600,6914,2022-06-05,4
9601,6914,2022-06-12,10
9602,6914,2022-06-19,1
9603,6914,2022-06-26,4
9604,6914,2022-07-03,14
9605,6914,2022-07-10,11
9606,6914,2022-07-17,4
9607,6914,2022-07-24,1
9608,6914,2022-07-31,3
9609,6914,2022-08-07,5
9610,6914,2022-08-14,6
9611,6914,2022-08-21,4
9612,6914,2022-08-28,6
9613,6914,2022-09-04,1
9614,6914,2022-09-11,8
9615,6914,2022-09-18,6
9616,6914,2022-09-25,4
9617,6914,2022-10-02,2
9618,6914,2022-10-09,2
9619,6914,2022-10-16,2
9620,6914,2022-10-23,5
9621,6914,2022-10-30,3
9622,6914,2022-11-06,6
9623,6914,2022-11-13,6
9624,6914,2022-11-20,3
9625,6914,2022-11-27,7
9626,6914,2022-12-04,4
9627,6914,2022-12-11,8
9628,6914,2022-12-18,2
9629,6914,2022-12-25,5
9630,6914,2023-01-01,3
9631,6914,2023-01-08,9
9632,6914,2023-01-15,3
9633,6914,2023-01-22,6
9634,6914,2023-01-29,8
9635,6914,2023-02-05,4
9636,6914,2023-02-12,1
9637,6914,2023-02-19,4
9638,6914,2023-02-26,5
9639,6914,2023-03-05,5
9640,6914,2023-03-12,1
9641,6914,2023-03-19,5
9642,6914,2023-03-26,5
9643,6914,2023-04-02,3
9644,6914,2023-04-09,2
9645,6914,2023-04-16,13
9646,6914,2023-04-23,4
9647,6914,2023-04-30,1
9648,6914,2023-05-07,1
9649,6914,2023-05-14,6
9650,6914,2023-05-21,6
9651,6914,2023-05-28,7
9652,6914,2023-06-04,5
9653,6914,2023-06-11,5
9654,6914,2023-06-18,8
9655,6914,2023-06-25,5
9656,6914,2023-07-02,6
9657,6914,2023-07-09,15
9658,6914,2023-07-16,16
9659,6914,2023-07-23,12
9660,6914,2023-07-30,9
9661,6914,2023-08-06,6
9662,6914,2023-08-13,1
9663,6914,2023-08-20,4
9664,6914,2023-08-27,7
9665,6914,2023-09-03,7
9666,6914,2023-09-10,10
9667,6914,2023-09-17,5
9668,6914,2023-09-24,3
9669,6914,2023-10-01,1
9670,6914,2023-10-08,1
9671,6914,2023-10-15,2
9672,6914,2023-10-22,3
9673,6914,2023-10-29,2
9674,6914,2023-11-05,2
9675,6914,2023-11-12,1
9676,6914,2023-11-19,2
9677,6914,2023-11-26,3
9678,6914,2023-12-03,4
9679,6914,2023-12-10,2
9680,6914,2023-12-24,2
9681,6914,2023-12-31,2
9682,6914,2024-01-07,4
9683,6914,2024-01-14,5
9684,6914,2024-01-21,4
9685,6914,2024-01-28,2
9686,6914,2024-02-04,7
9687,6914,2024-02-11,1
9688,6914,2024-02-25,5
9689,6914,2024-03-03,1
9690,7010,2021-08-01,3
9691,7010,2021-08-08,6
9692,7010,2021-08-15,7
9693,7010,2021-08-22,11
9694,7010,2021-08-29,8
9695,7010,2021-09-05,15
9696,7010,2021-09-12,14
9697,7010,2021-09-19,10
9698,7010,2021-09-26,11
9699,7010,2021-10-03,14
9700,7010,2021-10-10,18
9701,7010,2021-10-17,9
9702,7010,2021-10-24,10
9703,7010,2021-10-31,17
9704,7010,2021-11-07,18
9705,7010,2021-11-14,12
9706,7010,2021-11-21,21
9707,7010,2021-11-28,31
9708,7010,2021-12-05,19
9709,7010,2021-12-12,22
9710,7010,2021-12-19,23
9711,7010,2021-12-26,29
9712,7010,2022-01-02,39
9713,7010,2022-01-09,19
9714,7010,2022-01-16,18
9715,7010,2022-01-23,15
9716,7010,2022-01-30,24
9717,7010,2022-02-06,28
9718,7010,2022-02-13,30
9719,7010,2022-02-20,28
9720,7010,2022-02-27,27
9721,7010,2022-03-06,32
9722,7010,2022-03-13,19
9723,7010,2022-03-20,13
9724,7010,2022-03-27,14
9725,7010,2022-04-03,16
9726,7010,2022-04-10,5
9727,7010,2022-04-17,5
9728,7010,2022-04-24,2
9729,7010,2022-05-01,4
9730,7010,2022-05-08,2
9731,7010,2022-05-15,2
9732,7010,2022-05-22,1
9733,7010,2022-05-29,1
9734,7010,2022-06-05,4
9735,7010,2022-06-19,3
9736,7010,2022-06-26,1
9737,7010,2022-07-10,2
9738,7010,2022-07-17,4
9739,7010,2022-07-24,2
9740,7010,2022-07-31,1
9741,7010,2022-08-07,2
9742,7010,2022-08-14,1
9743,7010,2022-08-28,2
9744,7010,2022-09-04,5
9745,7010,2022-09-11,4
9746,7010,2022-09-18,2
9747,7010,2022-09-25,8
9748,7010,2022-10-02,4
9749,7010,2022-10-16,3
9750,7010,2022-10-23,5
9751,7010,2022-10-30,3
9752,7010,2022-11-06,3
9753,7010,2022-11-13,6
9754,7010,2022-11-20,1
9755,7010,2022-11-27,4
9756,7010,2022-12-04,6
9757,7010,2022-12-11,7
9758,7010,2022-12-18,4
9759,7010,2022-12-25,3
9760,7010,2023-01-01,9
9761,7010,2023-01-08,4
9762,7010,2023-01-15,2
9763,7010,2023-01-22,6
9764,7010,2023-01-29,10
9765,7010,2023-02-05,6
9766,7010,2023-02-12,2
9767,7010,2023-02-19,6
9768,7010,2023-02-26,8
9769,7010,2023-03-05,5
9770,7010,2023-03-12,6
9771,7010,2023-03-19,1
9772,7010,2023-03-26,11
9773,7010,2023-04-02,3
9774,7010,2023-04-09,3
9775,7010,2023-04-16,2
9776,7010,2023-04-23,3
9777,7010,2023-04-30,6
9778,7010,2023-05-07,3
9779,7010,2023-05-21,2
9780,7010,2023-05-28,10
9781,7010,2023-06-04,3
9782,7010,2023-06-11,4
9783,7010,2023-06-18,4
9784,7010,2023-06-25,2
9785,7010,2023-07-02,4
9786,7010,2023-07-09,5
9787,7010,2023-07-16,6
9788,7010,2023-07-23,4
9789,7010,2023-07-30,3
9790,7010,2023-08-06,2
9791,7010,2023-08-13,1
9792,7010,2023-08-20,6
9793,7010,2023-08-27,6
9794,7010,2023-09-03,2
9795,7010,2023-09-10,4
9796,7010,2023-09-17,1
9797,7010,2023-10-01,1
9798,7010,2023-10-08,1
9799,7010,2023-10-15,2
9800,7010,2023-10-22,2
9801,7010,2023-10-29,1
9802,7010,2023-11-05,1
9803,7010,2023-11-19,1
9804,7010,2023-11-26,1
9805,7010,2023-12-10,1
9806,7010,2023-12-17,1
9807,7010,2023-12-24,2
9808,7010,2024-01-07,1
9809,7010,2024-01-14,1
9810,7010,2024-01-21,1
9811,7010,2024-02-04,1
9812,7010,2024-02-18,1
9813,7010,2024-02-25,2
9814,7029,2021-08-01,3
9815,7029,2021-08-08,2
9816,7029,2021-08-15,5
9817,7029,2021-08-22,1
9818,7029,2021-08-29,1
9819,7029,2021-09-05,8
9820,7029,2021-09-19,1
9821,7029,2021-09-26,3
9822,7029,2021-10-03,1
9823,7029,2021-10-10,1
9824,7029,2021-10-17,4
9825,7029,2021-10-24,3
9826,7029,2021-10-31,1
9827,7029,2021-11-07,1
9828,7029,2021-11-14,2
9829,7029,2021-11-21,3
9830,7029,2021-11-28,5
9831,7029,2021-12-19,2
9832,7029,2021-12-26,3
9833,7029,2022-01-02,1
9834,7029,2022-01-09,1
9835,7029,2022-01-16,3
9836,7029,2022-01-23,2
9837,7029,2022-01-30,4
9838,7029,2022-02-06,6
9839,7029,2022-02-13,2
9840,7029,2022-02-20,4
9841,7029,2022-02-27,3
9842,7029,2022-03-06,1
9843,7029,2022-03-13,5
9844,7029,2022-03-20,8
9845,7029,2022-03-27,9
9846,7029,2022-04-03,15
9847,7029,2022-04-10,6
9848,7029,2022-04-17,9
9849,7029,2022-04-24,8
9850,7029,2022-05-01,10
9851,7029,2022-05-08,15
9852,7029,2022-05-15,8
9853,7029,2022-05-22,7
9854,7029,2022-05-29,17
9855,7029,2022-06-05,15
9856,7029,2022-06-12,9
9857,7029,2022-06-19,10
9858,7029,2022-06-26,8
9859,7029,2022-07-03,6
9860,7029,2022-07-10,7
9861,7029,2022-07-17,6
9862,7029,2022-07-24,8
9863,7029,2022-07-31,12
9864,7029,2022-08-07,4
9865,7029,2022-08-14,16
9866,7029,2022-08-21,21
9867,7029,2022-08-28,10
9868,7029,2022-09-04,19
9869,7029,2022-09-11,9
9870,7029,2022-09-18,10
9871,7029,2022-09-25,20
9872,7029,2022-10-02,18
9873,7029,2022-10-09,22
9874,7029,2022-10-16,25
9875,7029,2022-10-23,16
9876,7029,2022-10-30,16
9877,7029,2022-11-06,15
9878,7029,2022-11-13,10
9879,7029,2022-11-20,20
9880,7029,2022-11-27,17
9881,7029,2022-12-04,8
9882,7029,2022-12-11,3
9883,7029,2022-12-18,7
9884,7029,2022-12-25,3
9885,7029,2023-01-01,12
9886,7029,2023-01-08,17
9887,7029,2023-01-15,15
9888,7029,2023-01-22,9
9889,7029,2023-01-29,8
9890,7029,2023-02-05,3
9891,7029,2023-02-12,16
9892,7029,2023-02-19,11
9893,7029,2023-02-26,25
9894,7029,2023-03-05,16
9895,7029,2023-03-12,13
9896,7029,2023-03-19,15
9897,7029,2023-03-26,13
9898,7029,2023-04-02,10
9899,7029,2023-04-09,9
9900,7029,2023-04-16,6
9901,7029,2023-04-23,11
9902,7029,2023-04-30,5
9903,7029,2023-05-07,9
9904,7029,2023-05-14,8
9905,7029,2023-05-21,7
9906,7029,2023-05-28,13
9907,7029,2023-06-04,9
9908,7029,2023-06-11,6
9909,7029,2023-06-18,8
9910,7029,2023-06-25,8
9911,7029,2023-07-02,4
9912,7029,2023-07-09,8
9913,7029,2023-07-16,2
9914,7029,2023-07-23,7
9915,7029,2023-07-30,6
9916,7029,2023-08-06,3
9917,7029,2023-08-13,5
9918,7029,2023-08-20,11
9919,7029,2023-08-27,8
9920,7029,2023-09-03,11
9921,7029,2023-09-10,14
9922,7029,2023-09-17,12
9923,7029,2023-09-24,13
9924,7029,2023-10-01,4
9925,7029,2023-10-08,7
9926,7029,2023-10-15,8
9927,7029,2023-10-22,8
9928,7029,2023-10-29,9
9929,7029,2023-11-05,12
9930,7029,2023-11-12,17
9931,7029,2023-11-19,5
9932,7029,2023-11-26,8
9933,7029,2023-12-03,7
9934,7029,2023-12-10,2
9935,7029,2023-12-17,8
9936,7029,2023-12-24,6
9937,7029,2023-12-31,8
9938,7029,2024-01-07,20
9939,7029,2024-01-14,8
9940,7029,2024-01-21,10
9941,7029,2024-01-28,6
9942,7029,2024-02-04,10
9943,7029,2024-02-11,8
9944,7029,2024-02-18,6
9945,7029,2024-02-25,12
9946,7029,2024-03-03,1
9947,7142,2021-08-15,6
9948,7142,2021-08-29,2
9949,7142,2021-09-05,3
9950,7142,2021-09-12,5
9951,7142,2021-09-19,6
9952,7142,2021-09-26,5
9953,7142,2021-10-03,6
9954,7142,2021-10-10,4
9955,7142,2021-10-17,5
9956,7142,2021-10-24,5
9957,7142,2021-10-31,4
9958,7142,2021-11-07,3
9959,7142,2021-11-14,3
9960,7142,2021-11-21,3
9961,7142,2021-11-28,3
9962,7142,2021-12-05,6
9963,7142,2021-12-12,3
9964,7142,2021-12-19,3
9965,7142,2021-12-26,5
9966,7142,2022-01-02,2
9967,7142,2022-01-09,10
9968,7142,2022-01-16,3
9969,7142,2022-01-23,3
9970,7142,2022-01-30,9
9971,7142,2022-02-06,5
9972,7142,2022-02-13,3
9973,7142,2022-02-20,6
9974,7142,2022-02-27,5
9975,7142,2022-03-06,7
9976,7142,2022-03-13,3
9977,7142,2022-03-20,8
9978,7142,2022-03-27,7
9979,7142,2022-04-03,6
9980,7142,2022-04-10,1
9981,7142,2022-04-17,5
9982,7142,2022-04-24,10
9983,7142,2022-05-01,6
9984,7142,2022-05-08,3
9985,7142,2022-05-15,6
9986,7142,2022-05-22,1
9987,7142,2022-05-29,4
9988,7142,2022-06-05,2
9989,7142,2022-06-12,8
9990,7142,2022-06-19,6
9991,7142,2022-06-26,8
9992,7142,2022-07-03,3
9993,7142,2022-07-10,5
9994,7142,2022-07-17,7
9995,7142,2022-07-24,13
9996,7142,2022-07-31,12
9997,7142,2022-08-07,7
9998,7142,2022-08-14,11
9999,7142,2022-08-21,16
10000,7142,2022-08-28,8
10001,7142,2022-09-04,3
10002,7142,2022-09-11,4
10003,7142,2022-09-18,2
10004,7142,2022-09-25,6
10005,7142,2022-10-02,1
10006,7142,2022-10-09,3
10007,7142,2022-10-16,2
10008,7142,2022-10-23,9
10009,7142,2022-10-30,3
10010,7142,2022-11-06,3
10011,7142,2022-11-13,3
10012,7142,2022-11-20,6
10013,7142,2022-11-27,2
10014,7142,2022-12-04,2
10015,7142,2022-12-11,2
10016,7142,2022-12-18,4
10017,7142,2022-12-25,9
10018,7142,2023-01-01,3
10019,7142,2023-01-08,12
10020,7142,2023-01-15,8
10021,7142,2023-01-22,7
10022,7142,2023-01-29,10
10023,7142,2023-02-05,3
10024,7142,2023-02-12,10
10025,7142,2023-02-19,7
10026,7142,2023-02-26,3
10027,7142,2023-03-05,1
10028,7142,2023-03-12,4
10029,7142,2023-03-19,6
10030,7142,2023-03-26,3
10031,7142,2023-04-02,2
10032,7142,2023-04-09,4
10033,7142,2023-04-16,3
10034,7142,2023-04-23,5
10035,7142,2023-04-30,3
10036,7142,2023-05-07,4
10037,7142,2023-05-14,1
10038,7142,2023-05-28,2
10039,7142,2023-06-04,8
10040,7142,2023-06-11,4
10041,7142,2023-06-18,5
10042,7142,2023-06-25,1
10043,7142,2023-07-02,2
10044,7142,2023-07-09,2
10045,7142,2023-07-16,2
10046,7142,2023-07-23,5
10047,7142,2023-07-30,4
10048,7142,2023-08-06,4
10049,7142,2023-08-13,4
10050,7142,2023-08-20,7
10051,7142,2023-08-27,7
10052,7142,2023-09-03,8
10053,7142,2023-09-10,1
10054,7142,2023-09-17,4
10055,7142,2023-09-24,3
10056,7142,2023-10-01,3
10057,7142,2023-10-08,4
10058,7142,2023-10-15,1
10059,7142,2023-10-22,3
10060,7142,2023-10-29,1
10061,7142,2023-11-05,3
10062,7142,2023-11-12,2
10063,7142,2023-11-19,1
10064,7142,2023-11-26,1
10065,7142,2023-12-03,2
10066,7142,2023-12-24,2
10067,7142,2023-12-31,3
10068,7142,2024-01-07,2
10069,7142,2024-01-14,2
10070,7142,2024-01-21,2
10071,7142,2024-02-04,4
10072,7142,2024-02-11,4
10073,7142,2024-02-18,3
10074,7142,2024-02-25,4
10075,7166,2021-09-26,3
10076,7166,2021-10-03,7
10077,7166,2021-10-10,3
10078,7166,2021-10-17,2
10079,7166,2021-10-31,2
10080,7166,2021-11-07,1
10081,7166,2021-11-14,2
10082,7166,2021-11-28,1
10083,7166,2021-12-05,1
10084,7166,2021-12-12,3
10085,7166,2021-12-19,1
10086,7166,2022-01-09,1
10087,7166,2022-01-16,1
10088,7166,2022-01-23,2
10089,7166,2022-01-30,1
10090,7166,2022-02-06,1
10091,7166,2022-02-27,1
10092,7166,2022-03-06,2
10093,7166,2022-03-13,1
10094,7166,2022-03-20,2
10095,7166,2022-03-27,1
10096,7166,2022-04-03,1
10097,7166,2022-04-10,1
10098,7166,2022-04-17,1
10099,7166,2022-05-08,1
